 ==  = 
|    Run |             SelectedLS |     Recorded |             HLTpath |              L1bit |    Effective |
| 167674 |                [1-345] |   8.155(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   8.155(/pb) |
| 167675 |    [1-129], [133-299], |  19.135(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  19.135(/pb) |
|        |  [301-617], [690-707], |              |                     |                    |              |
|        |  [710-712], [715-716], |              |                     |                    |              |
|        |  [719-719], [721-725], |              |                     |                    |              |
|        |  [740-741], [748-758], |              |                     |                    |              |
|        |  [762-770], [774-787], |              |                     |                    |              |
|        |  [793-797], [811-1062] |              |                     |                    |              |
| 167675 |    [1-129], [133-299], |  19.135(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  19.135(/pb) |
|        |  [301-617], [690-707], |              |                     |                    |              |
|        |  [710-712], [715-716], |              |                     |                    |              |
|        |  [719-719], [721-725], |              |                     |                    |              |
|        |  [740-741], [748-758], |              |                     |                    |              |
|        |  [762-770], [774-787], |              |                     |                    |              |
|        |  [793-797], [811-1062] |              |                     |                    |              |
| 167676 |     [1-278], [289-449] |   7.573(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   7.573(/pb) |
| 167676 |     [1-278], [289-449] |   7.573(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   7.573(/pb) |
| 167740 |   [79-126], [132-168], |   2.182(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   2.182(/pb) |
|        |              [170-172] |              |                     |                    |              |
| 167740 |   [79-126], [132-168], |   2.182(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   2.182(/pb) |
|        |              [170-172] |              |                     |                    |              |
| 167746 |               [56-383] |   8.357(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   8.357(/pb) |
| 167746 |               [56-383] |   8.357(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   8.357(/pb) |
| 167754 |               [62-102] | 994.276(/nb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) | 994.276(/nb) |
| 167754 |               [62-102] | 994.276(/nb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) | 994.276(/nb) |
| 167784 |                [51-67] | 428.486(/nb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) | 428.486(/nb) |
| 167784 |                [51-67] | 428.486(/nb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) | 428.486(/nb) |
| 167786 |        [1-1], [11-75], |   3.976(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   3.976(/pb) |
|        |               [81-175] |              |                     |                    |              |
| 167786 |        [1-1], [11-75], |   3.976(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   3.976(/pb) |
|        |               [81-175] |              |                     |                    |              |
| 167807 |   [60-159], [178-204], |  40.518(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  40.518(/pb) |
|        |  [210-482], [484-558], |              |                     |                    |              |
|        | [560-872], [878-1441], |              |                     |                    |              |
|        |            [1444-1842] |              |                     |                    |              |
| 167807 |   [60-159], [178-204], |  40.518(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  40.518(/pb) |
|        |  [210-482], [484-558], |              |                     |                    |              |
|        | [560-872], [878-1441], |              |                     |                    |              |
|        |            [1444-1842] |              |                     |                    |              |
| 167830 |    [1-437], [442-587], |  20.339(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  20.339(/pb) |
|        |  [590-828], [834-1242] |              |                     |                    |              |
| 167830 |    [1-437], [442-587], |  20.339(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  20.339(/pb) |
|        |  [590-828], [834-1242] |              |                     |                    |              |
| 167898 |  [108-619], [621-995], |  37.970(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  37.970(/pb) |
|        |           [1001-1010], |              |                     |                    |              |
|        |           [1013-1053], |              |                     |                    |              |
|        |           [1057-1295], |              |                     |                    |              |
|        |            [1298-1762] |              |                     |                    |              |
| 167898 |  [108-619], [621-995], |  37.970(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  37.970(/pb) |
|        |           [1001-1010], |              |                     |                    |              |
|        |           [1013-1053], |              |                     |                    |              |
|        |           [1057-1295], |              |                     |                    |              |
|        |            [1298-1762] |              |                     |                    |              |
| 167913 |     [1-126], [128-432] |   7.609(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   7.609(/pb) |
| 167913 |     [1-126], [128-432] |   7.609(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   7.609(/pb) |
| 170826 |   [50-122], [139-243], |   6.678(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   6.678(/pb) |
|        |              [248-308] |              |                     |                    |              |
| 170826 |   [50-122], [139-243], |   6.678(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   6.678(/pb) |
|        |              [248-308] |              |                     |                    |              |
| 170842 |       [1-27], [32-96], |   7.832(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   7.832(/pb) |
|        |              [102-331] |              |                     |                    |              |
| 170842 |       [1-27], [32-96], |   7.832(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   7.832(/pb) |
|        |              [102-331] |              |                     |                    |              |
| 170854 |    [1-336], [341-414], |  11.642(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  11.642(/pb) |
|        |   [420-470], [475-578] |              |                     |                    |              |
| 170854 |    [1-336], [341-414], |  11.642(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  11.642(/pb) |
|        |   [420-470], [475-578] |              |                     |                    |              |
| 170876 |    [1-110], [115-295], |   8.742(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   8.742(/pb) |
|        |   [301-516], [518-518] |              |                     |                    |              |
| 170876 |    [1-110], [115-295], |   8.742(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   8.742(/pb) |
|        |   [301-516], [518-518] |              |                     |                    |              |
| 170896 |                [1-212] |   3.333(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   3.333(/pb) |
| 170896 |                [1-212] |   3.333(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   3.333(/pb) |
| 170899 |                 [1-84] |   1.267(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   1.267(/pb) |
| 170899 |                 [1-84] |   1.267(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   1.267(/pb) |
| 170901 |     [1-153], [159-200] |   2.662(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   2.662(/pb) |
| 170901 |     [1-153], [159-200] |   2.662(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   2.662(/pb) |
| 171050 |     [47-74], [80-337], |  17.579(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  17.579(/pb) |
|        |  [342-369], [371-379], |              |                     |                    |              |
|        |  [384-423], [427-467], |              |                     |                    |              |
|        |              [471-648] |              |                     |                    |              |
| 171050 |     [47-74], [80-337], |  17.579(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  17.579(/pb) |
|        |  [342-369], [371-379], |              |                     |                    |              |
|        |  [384-423], [427-467], |              |                     |                    |              |
|        |              [471-648] |              |                     |                    |              |
| 171091 |                [1-135] |   3.346(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   3.346(/pb) |
| 171091 |                [1-135] |   3.346(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   3.346(/pb) |
| 171098 |                  [1-8] |  90.585(/nb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  90.585(/nb) |
| 171098 |                  [1-8] |  90.585(/nb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  90.585(/nb) |
| 171102 |                 [1-19] | 419.904(/nb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) | 419.904(/nb) |
| 171102 |                 [1-19] | 419.904(/nb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) | 419.904(/nb) |
