 ==  = 
|    Run |            SelectedLS |     Recorded |            HLTpath |          L1bit |    Effective |
| 161116 |                [2-11] |  34.416(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) |  34.416(/nb) |
| 161116 |                [2-11] |  34.416(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) |  34.416(/nb) |
| 161117 |                [2-24] |  77.690(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) | 776.897(/ub) |
| 161117 |                [2-24] |  77.690(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |   3.884(/nb) |
| 161117 |                [2-24] |  77.690(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) |  77.690(/nb) |
| 161117 |                [2-24] |  77.690(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) |  77.690(/nb) |
| 161117 |                [2-24] |  77.690(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) |  77.690(/nb) |
| 161117 |                [2-24] |  77.690(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) |  77.690(/nb) |
| 161117 |                [2-24] |  77.690(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) |  77.690(/nb) |
| 161119 |        [1-1], [7-58], | 522.014(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) |   5.220(/nb) |
|        |  [69-108], [115-141], |              |                    |                |              |
|        |  [145-173], [179-209] |              |                    |                |              |
| 161119 |        [1-1], [7-58], | 522.014(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |  26.101(/nb) |
|        |  [69-108], [115-141], |              |                    |                |              |
|        |  [145-173], [179-209] |              |                    |                |              |
| 161119 |        [1-1], [7-58], | 522.014(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) | 522.014(/nb) |
|        |  [69-108], [115-141], |              |                    |                |              |
|        |  [145-173], [179-209] |              |                    |                |              |
| 161119 |        [1-1], [7-58], | 522.014(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) | 522.014(/nb) |
|        |  [69-108], [115-141], |              |                    |                |              |
|        |  [145-173], [179-209] |              |                    |                |              |
| 161119 |        [1-1], [7-58], | 522.014(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) | 522.014(/nb) |
|        |  [69-108], [115-141], |              |                    |                |              |
|        |  [145-173], [179-209] |              |                    |                |              |
| 161119 |        [1-1], [7-58], | 522.014(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) | 522.014(/nb) |
|        |  [69-108], [115-141], |              |                    |                |              |
|        |  [145-173], [179-209] |              |                    |                |              |
| 161119 |        [1-1], [7-58], | 522.014(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) | 522.014(/nb) |
|        |  [69-108], [115-141], |              |                    |                |              |
|        |  [145-173], [179-209] |              |                    |                |              |
| 161176 |                [1-31] |  84.314(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) | 843.136(/ub) |
| 161176 |                [1-31] |  84.314(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |   4.216(/nb) |
| 161176 |                [1-31] |  84.314(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) |  84.314(/nb) |
| 161176 |                [1-31] |  84.314(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) |  84.314(/nb) |
| 161176 |                [1-31] |  84.314(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) |  84.314(/nb) |
| 161176 |                [1-31] |  84.314(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) |  84.314(/nb) |
| 161176 |                [1-31] |  84.314(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) |  84.314(/nb) |
| 161217 |  [37-381], [385-399], |   3.449(/pb) |    HLT_HT150_v2(1) |  "L1_HTT50"(1) |  11.496(/nb) |
|        |  [403-408], [411-753] |              |                    |                |              |
| 161217 |  [37-381], [385-399], |   3.449(/pb) |    HLT_HT200_v2(1) |  "L1_HTT75"(1) |  34.488(/nb) |
|        |  [403-408], [411-753] |              |                    |                |              |
| 161217 |  [37-381], [385-399], |   3.449(/pb) |    HLT_HT250_v2(1) | "L1_HTT100"(1) |  98.536(/nb) |
|        |  [403-408], [411-753] |              |                    |                |              |
| 161217 |  [37-381], [385-399], |   3.449(/pb) |    HLT_HT300_v3(1) | "L1_HTT100"(1) | 229.917(/nb) |
|        |  [403-408], [411-753] |              |                    |                |              |
| 161217 |  [37-381], [385-399], |   3.449(/pb) |    HLT_HT350_v2(1) | "L1_HTT100"(1) |   3.449(/pb) |
|        |  [403-408], [411-753] |              |                    |                |              |
| 161217 |  [37-381], [385-399], |   3.449(/pb) |    HLT_HT400_v2(1) | "L1_HTT100"(1) |   3.449(/pb) |
|        |  [403-408], [411-753] |              |                    |                |              |
| 161217 |  [37-381], [385-399], |   3.449(/pb) |    HLT_HT450_v2(1) | "L1_HTT100"(1) |   3.449(/pb) |
|        |  [403-408], [411-753] |              |                    |                |              |
| 161217 |  [37-381], [385-399], |   3.449(/pb) |    HLT_HT500_v2(1) | "L1_HTT100"(1) |   3.449(/pb) |
|        |  [403-408], [411-753] |              |                    |                |              |
| 161217 |  [37-381], [385-399], |   3.449(/pb) |    HLT_HT550_v2(1) | "L1_HTT100"(1) |   3.449(/pb) |
|        |  [403-408], [411-753] |              |                    |                |              |
| 161222 |                [1-97] | 401.163(/nb) |    HLT_HT150_v2(1) |  "L1_HTT50"(1) |   1.337(/nb) |
| 161222 |                [1-97] | 401.163(/nb) |    HLT_HT200_v2(1) |  "L1_HTT75"(1) |   4.012(/nb) |
| 161222 |                [1-97] | 401.163(/nb) |    HLT_HT250_v2(1) | "L1_HTT100"(1) |  11.462(/nb) |
| 161222 |                [1-97] | 401.163(/nb) |    HLT_HT300_v3(1) | "L1_HTT100"(1) |  26.744(/nb) |
| 161222 |                [1-97] | 401.163(/nb) |    HLT_HT350_v2(1) | "L1_HTT100"(1) | 401.163(/nb) |
| 161222 |                [1-97] | 401.163(/nb) |    HLT_HT400_v2(1) | "L1_HTT100"(1) | 401.163(/nb) |
| 161222 |                [1-97] | 401.163(/nb) |    HLT_HT450_v2(1) | "L1_HTT100"(1) | 401.163(/nb) |
| 161222 |                [1-97] | 401.163(/nb) |    HLT_HT500_v2(1) | "L1_HTT100"(1) | 401.163(/nb) |
| 161222 |                [1-97] | 401.163(/nb) |    HLT_HT550_v2(1) | "L1_HTT100"(1) | 401.163(/nb) |
| 161223 |               [1-375] |   1.433(/pb) |    HLT_HT150_v2(1) |  "L1_HTT50"(1) |   5.974(/nb) |
| 161223 |               [1-375] |   1.433(/pb) |    HLT_HT200_v2(1) |  "L1_HTT75"(1) |  17.471(/nb) |
| 161223 |               [1-375] |   1.433(/pb) |    HLT_HT250_v2(1) | "L1_HTT100"(1) |  52.800(/nb) |
