 ==  = 
|    Run |             SelectedLS |     Recorded |                HLTpath |            L1bit |    Effective |
|        |  [643-707], [712-777], |              |             240,50,20) |                  |              |
|        |            [780-1356], |              |                        |                  |              |
|        |            [1360-1383] |              |                        |                  |              |
| 165415 |     [58-85], [88-640], |  19.462(/pb) | HLT_HT200_v4(70,10,14, |    "L1_HTT75"(1) |  38.838(/nb) |
|        |  [643-707], [712-777], |              |             240,50,20) |                  |              |
|        |            [780-1356], |              |                        |                  |              |
|        |            [1360-1383] |              |                        |                  |              |
| 165415 |     [58-85], [88-640], |  19.462(/pb) | HLT_HT250_v4(70,10,14, |   "L1_HTT100"(1) | 110.113(/nb) |
|        |  [643-707], [712-777], |              |             240,50,20) |                  |              |
|        |            [780-1356], |              |                        |                  |              |
|        |            [1360-1383] |              |                        |                  |              |
| 165415 |     [58-85], [88-640], |  19.462(/pb) | HLT_HT300_v5(70,10,14, |   "L1_HTT100"(1) | 122.918(/nb) |
|        |  [643-707], [712-777], |              |             240,50,20) |                  |              |
|        |            [780-1356], |              |                        |                  |              |
|        |            [1360-1383] |              |                        |                  |              |
| 165415 |     [58-85], [88-640], |  19.462(/pb) | HLT_HT350_v4(70,10,14, |   "L1_HTT100"(1) | 321.926(/nb) |
|        |  [643-707], [712-777], |              |             240,50,20) |                  |              |
|        |            [780-1356], |              |                        |                  |              |
|        |            [1360-1383] |              |                        |                  |              |
| 165415 |     [58-85], [88-640], |  19.462(/pb) | HLT_HT400_v4(70,10,14, |   "L1_HTT100"(1) | 643.851(/nb) |
|        |  [643-707], [712-777], |              |             240,50,20) |                  |              |
|        |            [780-1356], |              |                        |                  |              |
|        |            [1360-1383] |              |                        |                  |              |
| 165415 |     [58-85], [88-640], |  19.462(/pb) | HLT_HT450_v4(70,10,14, |   "L1_HTT100"(1) | 855.295(/nb) |
|        |  [643-707], [712-777], |              |             240,50,20) |                  |              |
|        |            [780-1356], |              |                        |                  |              |
|        |            [1360-1383] |              |                        |                  |              |
| 165415 |     [58-85], [88-640], |  19.462(/pb) | HLT_HT500_v4(70,10,14, |   "L1_HTT100"(1) |  19.462(/pb) |
|        |  [643-707], [712-777], |              |             240,50,20) |                  |              |
|        |            [780-1356], |              |                        |                  |              |
|        |            [1360-1383] |              |                        |                  |              |
| 165415 |     [58-85], [88-640], |  19.462(/pb) | HLT_HT550_v4(70,10,14, |   "L1_HTT100"(1) |  19.462(/pb) |
|        |  [643-707], [712-777], |              |             240,50,20) |                  |              |
|        |            [780-1356], |              |                        |                  |              |
|        |            [1360-1383] |              |                        |                  |              |
| 165467 |               [39-708] |  11.771(/pb) | HLT_HT150_v4(70,10,14, | "L1_HTT50"(1,10) |   2.275(/nb) |
